Job Title,Job Location,Company,Estimate Base Salary,Low Estimate,High Estimate,Company Size,Company Type,Company Sector,Company Founded,Company Industry,Company Revenue,Company Rating,Company Friend Reccomendation,Company CEO Approval,Companny Number of Rater,Company Career Opportinities,Compensation and Benefits,Company Culture and Values,Company Senior Management,Company Work Life Balance,Country,State,python_yn,r_yn,sql_yn,java_yn,julia_yn,scala_yn,c_yn,c++_yn,javascript_yn,spark_yn,hadoop_yn,matlab_yn,sas_yn,git_yn,excel_yn,nosql_yn,aws_yn,mongodb_yn,cassandra_yn,hive_yn,bigml_yn,tableau_yn,powerbi_yn,nlp_yn,pytorch_yn,tensorflow_yn,mathematic_yn,statistic_yn
Scientific Advisor,Brisbane,SLR Consulting,63108,56000,71000,1001 to 5000 Employees,Company - Private,Management & Consulting,1994.0,Business Consulting,$25 to $50 million (USD),3.7,74.0,81.0,35.0,3.7,3.4,4.1,3.5,3.8,Australia,Queensland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scientific Advisor,Brisbane,SLR Consulting,63108,56000,71000,1001 to 5000 Employees,Company - Private,Management & Consulting,1994.0,Business Consulting,$25 to $50 million (USD),3.7,74.0,81.0,35.0,3.7,3.4,4.1,3.5,3.8,Australia,Queensland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chemist,Eight Mile Plains,Bayer ANZ,85000,70000,100000,10000+ Employees,Company - Public,Pharmaceutical & Biotechnology,1863.0,Biotech & Pharmaceuticals,$10+ billion (USD),4.1,86.0,78.0,1303.0,3.8,4.0,4.1,3.7,4.1,Australia,Queensland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chemist,Eight Mile Plains,Bayer ANZ,85000,70000,100000,10000+ Employees,Company - Public,Pharmaceutical & Biotechnology,1863.0,Biotech & Pharmaceuticals,$10+ billion (USD),3.7,67.0,74.0,292.0,3.8,4.0,4.1,3.7,4.1,Australia,Queensland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Brisbane,RedEye,109202,90000,133000,51 to 200 Employees,Company - Private,Information Technology,1997.0,Information Technology Support Services,Unknown / Non-Applicable,4.5,86.0,100.0,9.0,4.1,4.2,4.5,4.1,4.3,Australia,Queensland,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Engineer,Brisbane,RedEye,109202,90000,133000,51 to 200 Employees,Company - Private,Information Technology,1997.0,Information Technology Support Services,Unknown / Non-Applicable,4.5,86.0,100.0,9.0,4.1,4.2,4.5,4.1,4.3,Australia,Queensland,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Engineer,Brisbane,RedEye,109202,90000,133000,51 to 200 Employees,Company - Private,Information Technology,1997.0,Information Technology Support Services,Unknown / Non-Applicable,4.5,86.0,100.0,9.0,4.1,4.2,4.5,4.1,4.3,Australia,Queensland,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Software Engineer,Australia,Indeed,212000,173000,251000,5001 to 10000 Employees,Company - Private,Information Technology,2004.0,Internet & Web Services,$2 to $5 billion (USD),4.4,90.0,94.0,1020.0,4.1,4.3,4.5,4.1,4.5,Australia,South Australia,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Software Engineer,Australia,Indeed,212000,173000,251000,5001 to 10000 Employees,Company - Private,Information Technology,2004.0,Internet & Web Services,$2 to $5 billion (USD),4.4,90.0,94.0,1020.0,4.1,4.3,4.5,4.1,4.5,Australia,South Australia,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Software Engineer,Australia,Indeed,212000,173000,251000,5001 to 10000 Employees,Company - Private,Information Technology,2004.0,Internet & Web Services,$2 to $5 billion (USD),4.4,90.0,94.0,1020.0,4.1,4.3,4.5,4.1,4.5,Australia,South Australia,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Business Architect,Adelaide,CSIRO,128047,118000,138000,5001 to 10000 Employees,Government,Government & Public Administration,1926.0,National Services & Agencies,$500 million to $1 billion (USD),3.8,68.0,58.0,145.0,3.4,3.4,3.5,3.0,4.1,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Architect,Adelaide,CSIRO,128047,118000,138000,5001 to 10000 Employees,Government,Government & Public Administration,1926.0,National Services & Agencies,$500 million to $1 billion (USD),3.8,68.0,58.0,145.0,3.4,3.4,3.5,3.0,4.1,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Devops Engineer,Adelaide,CSIRO,106500,102000,111000,5001 to 10000 Employees,Government,Government & Public Administration,1926.0,National Services & Agencies,$500 million to $1 billion (USD),3.8,68.0,58.0,145.0,3.4,3.4,3.5,3.0,4.1,Australia,South Australia,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Engineer I,Adelaide,AWS Australia Pty Ltd,109991,84000,144000,1001 to 5000 Employees,Company - Public,Information Technology,1994.0,Internet & Web Services,$10+ billion (USD),3.8,74.0,74.0,19407.0,3.9,3.9,3.7,3.5,3.4,Australia,South Australia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Postdoctoral Research Fellow,Adelaide,CSIRO,93500,89000,98000,5001 to 10000 Employees,Government,Government & Public Administration,1926.0,National Services & Agencies,$500 million to $1 billion (USD),3.8,68.0,58.0,145.0,3.4,3.4,3.5,3.0,4.1,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Consultant,Adelaide,AECOM,105148,81000,136000,10000+ Employees,Company - Public,"Construction, Repair & Maintenance Services",1990.0,Architectural & Engineering Services,$10+ billion (USD),3.7,73.0,73.0,802.0,3.7,3.4,3.6,3.3,3.5,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Systems Engineer,Adelaide,Palo Alto Networks,165476,153000,179000,10000+ Employees,Company - Public,Information Technology,2005.0,Enterprise Software & Network Solutions,$2 to $5 billion (USD),4.1,78.0,90.0,564.0,3.8,4.3,4.0,3.8,3.8,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Adelaide,Capgemini,188296,176000,201000,1001 to 5000 Employees,Company - Public,Information Technology,1967.0,Enterprise Software & Network Solutions,$10+ billion (USD),4.1,87.0,72.0,16.0,4.0,3.4,4.2,3.8,4.1,Australia,South Australia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
Logistics Associate,Thebarton,Abcam,63657,47000,86000,1001 to 5000 Employees,Company - Public,Pharmaceutical & Biotechnology,1998.0,Biotech & Pharmaceuticals,$100 to $500 million (USD),4.0,82.0,88.0,283.0,3.9,3.9,4.5,3.9,4.2,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Software Engineer,Adelaide,Splunk,131119,122000,142000,5001 to 10000 Employees,Company - Public,Information Technology,2003.0,Enterprise Software & Network Solutions,$2 to $5 billion (USD),4.1,79.0,67.0,59.0,3.8,4.3,4.2,3.7,4.1,Australia,South Australia,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Software Engineer,Adelaide,Capgemini,87157,68000,111000,1001 to 5000 Employees,Company - Public,Information Technology,1967.0,Enterprise Software & Network Solutions,$10+ billion (USD),4.0,80.0,85.0,1321.0,4.0,3.4,4.2,3.8,4.1,Australia,South Australia,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Lab Technician,Thebarton,Viterra,79290,71000,89000,1001 to 5000 Employees,Company - Private,Agriculture,1911.0,Farm Support Services,Unknown / Non-Applicable,3.7,72.0,82.0,17.0,3.5,3.5,3.7,3.4,3.4,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Training Specialist,Adelaide,Accenture,141008,116000,172000,10000+ Employees,Company - Public,Management & Consulting,1989.0,Business Consulting,$10+ billion (USD),3.9,76.0,85.0,245.0,4.0,3.4,3.8,3.4,3.2,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Analyst,Adelaide,Capgemini,80753,69000,95000,1001 to 5000 Employees,Company - Public,Information Technology,1967.0,Enterprise Software & Network Solutions,$10+ billion (USD),4.1,87.0,72.0,16.0,4.0,3.4,4.2,3.8,4.1,Australia,South Australia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Associate Leader,Adelaide,PwC,65630,52000,83000,1001 to 5000 Employees,Company - Private,Finance,1998.0,Accounting & Tax,$100 to $500 million (USD),3.9,80.0,83.0,4250.0,4.1,3.4,3.9,3.6,3.0,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Management Consultant Manager,Adelaide,Capgemini,129211,123000,135000,1001 to 5000 Employees,Company - Public,Information Technology,1967.0,Enterprise Software & Network Solutions,$10+ billion (USD),4.0,80.0,85.0,1321.0,4.0,3.4,4.2,3.8,4.1,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Specialist,Adelaide,Accenture,62925,55000,72000,10000+ Employees,Company - Public,Management & Consulting,1989.0,Business Consulting,$10+ billion (USD),3.9,76.0,85.0,245.0,4.0,3.4,3.8,3.4,3.2,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Senior Manager Management Consultant,Adelaide,Capgemini Australia,129211,123000,135000,1001 to 5000 Employees,Company - Public,Information Technology,1967.0,Enterprise Software & Network Solutions,$10+ billion (USD),4.1,87.0,72.0,16.0,4.0,3.4,4.2,3.8,4.1,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Adelaide,Capgemini Australia,92057,85000,100000,1001 to 5000 Employees,Company - Public,Information Technology,1967.0,Enterprise Software & Network Solutions,$10+ billion (USD),4.1,87.0,72.0,16.0,4.0,3.4,4.2,3.8,4.1,Australia,South Australia,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,Adelaide,Amazon Support Services PtyLtd,138636,124000,155000,1001 to 5000 Employees,Company - Public,Information Technology,1994.0,Internet & Web Services,$10+ billion (USD),3.8,74.0,74.0,19407.0,3.9,3.9,3.7,3.5,3.4,Australia,South Australia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Technical Consultant,Adelaide,DXC Technology,73145,54000,98000,5001 to 10000 Employees,Company - Public,Information Technology,2017.0,Information Technology Support Services,$1 to $2 billion (USD),3.6,69.0,81.0,5469.0,3.4,3.1,3.6,3.3,3.8,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Adelaide,Naval Group,102250,85000,123000,5001 to 10000 Employees,Company - Private,Aerospace & Defence,1631.0,Aerospace & Defence,$2 to $5 billion (USD),3.9,90.0,55.0,36.0,3.4,3.9,3.7,3.2,4.0,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Associate Applications Engineer,Adelaide,PwC,83153,80000,86000,1001 to 5000 Employees,Company - Private,Finance,1998.0,Accounting & Tax,$100 to $500 million (USD),3.9,80.0,82.0,3999.0,4.1,3.4,3.9,3.6,3.0,Australia,South Australia,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Associate Consultant,Adelaide,Capgemini Australia,66000,66000,66000,1001 to 5000 Employees,Company - Public,Information Technology,1967.0,Enterprise Software & Network Solutions,$10+ billion (USD),4.1,87.0,72.0,16.0,4.0,3.4,4.2,3.8,4.1,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Sydney,Avanade,139932,126000,156000,10000+ Employees,Company - Private,Information Technology,2000.0,Information Technology Support Services,$2 to $5 billion (USD),4.3,89.0,91.0,896.0,4.3,4.0,4.5,4.1,4.1,Australia,South Australia,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
Enterprise Architect,Adelaide,Accenture,133393,114000,156000,10000+ Employees,Company - Public,Management & Consulting,1989.0,Business Consulting,$10+ billion (USD),3.6,67.0,66.0,1279.0,4.0,3.4,3.8,3.4,3.2,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Engineer,Adelaide,PwC,73849,55000,100000,1001 to 5000 Employees,Company - Private,Finance,1998.0,Accounting & Tax,$100 to $500 million (USD),3.9,80.0,82.0,3999.0,4.1,3.4,3.9,3.6,3.0,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Data Specialist,Adelaide,Accenture,130881,107000,161000,10000+ Employees,Company - Public,Management & Consulting,1989.0,Business Consulting,$10+ billion (USD),3.9,76.0,85.0,245.0,4.0,3.4,3.8,3.4,3.2,Australia,South Australia,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lead Petroleum Engineer,Adelaide,Accenture,107416,82000,141000,10000+ Employees,Company - Public,Management & Consulting,1989.0,Business Consulting,$10+ billion (USD),3.9,76.0,85.0,245.0,4.0,3.4,3.8,3.4,3.2,Australia,South Australia,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Engineer,Adelaide,DXC Technology,84705,57000,125000,5001 to 10000 Employees,Company - Public,Information Technology,2017.0,Information Technology Support Services,$1 to $2 billion (USD),3.6,69.0,81.0,5469.0,3.4,3.1,3.6,3.3,3.8,Australia,South Australia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Operations Administrator,Adelaide,Talent International,101790,84000,120000,201 to 500 Employees,Company - Private,Human Resources & Staffing,1995.0,"Staffing, Recruitment & Subcontracting",$500 million to $1 billion (USD),4.4,89.0,88.0,16.0,4.1,4.1,4.3,4.1,4.2,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Materials Scientist,Adelaide,Amazon Support Services PtyLtd,150644,123000,185000,1001 to 5000 Employees,Company - Public,Information Technology,1994.0,Internet & Web Services,$10+ billion (USD),3.8,74.0,74.0,19407.0,3.9,3.9,3.7,3.5,3.4,Australia,South Australia,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
Network Specialist,Adelaide,Talent International,101790,84000,120000,201 to 500 Employees,Company - Private,Human Resources & Staffing,1995.0,"Staffing, Recruitment & Subcontracting",$500 million to $1 billion (USD),4.4,89.0,88.0,16.0,4.1,4.1,4.3,4.1,4.2,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Associate Data Engineer,Adelaide,PwC,73849,55000,100000,1001 to 5000 Employees,Company - Private,Finance,1998.0,Accounting & Tax,$100 to $500 million (USD),3.9,80.0,82.0,3999.0,4.1,3.4,3.9,3.6,3.0,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIS Analyst,Mile End,Mission Solutions,82182,74000,91000,501 to 1000 Employees,Company - Private,Management & Consulting,1999.0,Business Consulting,Unknown / Non-Applicable,4.5,92.0,92.0,13.0,3.9,4.0,4.5,4.1,4.5,Australia,South Australia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,Adelaide,Amazon Support Services PtyLtd,138636,124000,155000,1001 to 5000 Employees,Company - Public,Information Technology,1994.0,Internet & Web Services,$10+ billion (USD),3.8,74.0,74.0,19407.0,3.9,3.9,3.7,3.5,3.4,Australia,South Australia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Analyst I,Adelaide,Gaming Laboratories International,75895,60000,96000,501 to 1000 Employees,Company - Private,Management & Consulting,1989.0,Business Consulting,$50 to $100 million (USD),3.4,51.0,72.0,82.0,2.8,2.9,3.3,3.0,3.5,Australia,South Australia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Housekeeper,Adelaide,Employment Plus AU,46133,42000,50000,5001 to 10000 Employees,Non-profit Organisation,Non-profit & NGO,1865.0,Religious Institutions,Unknown / Non-Applicable,3.4,59.0,63.0,301.0,3.0,3.0,3.5,3.0,3.4,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technician,Adelaide,Accenture,55894,52000,60000,10000+ Employees,Company - Public,Management & Consulting,1989.0,Business Consulting,$10+ billion (USD),3.6,67.0,66.0,1279.0,4.0,3.4,3.8,3.4,3.2,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Software Engineer,Mile End,Mission Solutions,77227,71000,84000,501 to 1000 Employees,Company - Private,Management & Consulting,1999.0,Business Consulting,Unknown / Non-Applicable,4.5,92.0,92.0,13.0,3.9,4.0,4.5,4.1,4.5,Australia,South Australia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Administrative Assistant,Adelaide,QinetiQ,79373,63000,100000,1001 to 5000 Employees,Company - Private,Aerospace & Defence,2001.0,Aerospace & Defence,$1 to $2 billion (USD),3.9,82.0,89.0,202.0,3.7,3.2,4.0,3.5,4.3,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior QA Analyst,Adelaide,Ceridian,87516,69000,111000,5001 to 10000 Employees,Company - Public,Information Technology,1991.0,Enterprise Software & Network Solutions,$1 to $2 billion (USD),3.8,73.0,85.0,1190.0,3.6,3.7,3.9,3.5,4.0,Australia,South Australia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Education Consultant,Adelaide,Deloitte,92952,72000,120000,10000+ Employees,Company - Private,Finance,1850.0,Accounting & Tax,$10+ billion (USD),4.0,82.0,87.0,10725.0,4.1,3.6,4.0,3.7,3.2,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Operations Manager,Adelaide,Technicolor Creative Studios,82049,68000,99000,10000+ Employees,Company - Public,Media & Communication,1915.0,Film Production,$2 to $5 billion (USD),3.9,80.0,88.0,102.0,3.7,3.5,3.8,3.4,3.5,Australia,South Australia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Applications Support Analyst II,Adelaide,DXC Technology,70946,64000,79000,5001 to 10000 Employees,Company - Public,Information Technology,2017.0,Information Technology Support Services,$1 to $2 billion (USD),3.6,69.0,81.0,5469.0,3.4,3.1,3.6,3.3,3.8,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Software Engineer,Australia,Indeed,212000,173000,251000,5001 to 10000 Employees,Company - Private,Information Technology,2004.0,Internet & Web Services,$2 to $5 billion (USD),4.4,90.0,94.0,1020.0,4.1,4.3,4.5,4.1,4.5,Australia,South Australia,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Software Engineer,Australia,Indeed,212000,173000,251000,5001 to 10000 Employees,Company - Private,Information Technology,2004.0,Internet & Web Services,$2 to $5 billion (USD),4.4,90.0,94.0,1020.0,4.1,4.3,4.5,4.1,4.5,Australia,South Australia,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Business Architect,Adelaide,CSIRO,128047,118000,138000,5001 to 10000 Employees,Government,Government & Public Administration,1926.0,National Services & Agencies,$500 million to $1 billion (USD),3.8,68.0,58.0,145.0,3.4,3.4,3.5,3.0,4.1,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Architect,Adelaide,CSIRO,128047,118000,138000,5001 to 10000 Employees,Government,Government & Public Administration,1926.0,National Services & Agencies,$500 million to $1 billion (USD),3.8,68.0,58.0,145.0,3.4,3.4,3.5,3.0,4.1,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Software Engineer,Adelaide,Canonical - Jobs,125771,123000,129000,501 to 1000 Employees,Company - Private,Information Technology,2004.0,Computer Hardware Development,$50 to $100 million (USD),3.4,60.0,66.0,72.0,3.6,3.5,3.3,3.0,3.6,Australia,South Australia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Software Engineer,Adelaide,Wabtec,77421,72000,83000,10000+ Employees,Company - Public,Manufacturing,1869.0,Transportation Equipment Manufacturing,$5 to $10 billion (USD),3.7,75.0,84.0,218.0,3.5,3.6,3.5,3.4,3.6,Australia,South Australia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Senior Consultant,Adelaide,DXC Technology,74415,60000,92000,5001 to 10000 Employees,Company - Public,Information Technology,2017.0,Information Technology Support Services,$1 to $2 billion (USD),3.6,69.0,81.0,5469.0,3.4,3.1,3.6,3.3,3.8,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Compliance Officer,Adelaide,Fuse Recruitment,75000,70000,80000,51 to 200 Employees,Company - Private,Human Resources & Staffing,2010.0,"Staffing, Recruitment & Subcontracting",Unknown / Non-Applicable,4.5,69.0,77.0,4.0,4.1,3.9,3.9,3.9,4.1,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Network Manager,Adelaide,Talent International,101790,84000,120000,201 to 500 Employees,Company - Private,Human Resources & Staffing,1995.0,"Staffing, Recruitment & Subcontracting",$500 million to $1 billion (USD),4.4,89.0,88.0,16.0,4.1,4.1,4.3,4.1,4.2,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Software Developer,Adelaide,Accenture,71465,67000,76000,10000+ Employees,Company - Public,Management & Consulting,1989.0,Business Consulting,$10+ billion (USD),3.6,67.0,66.0,1279.0,4.0,3.4,3.8,3.4,3.2,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oracle Consultant,Adelaide,PwC,62955,54000,73000,1001 to 5000 Employees,Company - Private,Finance,1998.0,Accounting & Tax,$100 to $500 million (USD),3.9,80.0,82.0,3999.0,4.1,3.4,3.9,3.6,3.0,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Network Engineer,Adelaide,Talent International,89964,84000,96000,201 to 500 Employees,Company - Private,Human Resources & Staffing,1995.0,"Staffing, Recruitment & Subcontracting",$500 million to $1 billion (USD),4.4,89.0,88.0,16.0,4.1,4.1,4.3,4.1,4.2,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Adelaide,Accenture,95941,90000,102000,10000+ Employees,Company - Public,Management & Consulting,1989.0,Business Consulting,$10+ billion (USD),3.9,76.0,85.0,245.0,4.0,3.4,3.8,3.4,3.2,Australia,South Australia,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mobile Engineer,Adelaide,Accenture,79194,72000,88000,10000+ Employees,Company - Public,Management & Consulting,1989.0,Business Consulting,$10+ billion (USD),3.9,76.0,85.0,245.0,4.0,3.4,3.8,3.4,3.2,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Systems Engineer,Adelaide,QinetiQ,78348,55000,111000,1001 to 5000 Employees,Company - Private,Aerospace & Defence,2001.0,Aerospace & Defence,$1 to $2 billion (USD),3.9,82.0,89.0,202.0,3.7,3.2,4.0,3.5,4.3,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Account Executive,Adelaide,Sanofi,83828,72000,98000,10000+ Employees,Company - Public,Pharmaceutical & Biotechnology,1973.0,Biotech & Pharmaceuticals,$10+ billion (USD),3.9,77.0,82.0,1089.0,3.5,3.8,3.7,3.4,3.7,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Consultant,Adelaide,Greencap,57841,51000,66000,10000+ Employees,Company - Public,Retail & Wholesale,1914.0,Motor Vehicle Dealers,$10+ billion (USD),4.2,84.0,100.0,24.0,3.5,3.6,4.1,3.4,3.9,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Storage Engineer Manager,Adelaide,Talent International,110000,100000,120000,201 to 500 Employees,Company - Private,Human Resources & Staffing,1995.0,"Staffing, Recruitment & Subcontracting",$500 million to $1 billion (USD),4.4,89.0,88.0,16.0,4.1,4.1,4.3,4.1,4.2,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Associate QA Analyst,Adelaide,PwC,51381,48000,55000,1001 to 5000 Employees,Company - Private,Finance,1998.0,Accounting & Tax,$100 to $500 million (USD),3.9,80.0,82.0,3999.0,4.1,3.4,3.9,3.6,3.0,Australia,South Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
